,State,LGA,lat,lon
6419,Kaduna,Kaduna South,10.483704,7.43242
6420,Kano,Bunkure,11.694795,8.53908
6421,Kano,Bagwai,12.159368,8.132563
6422,Kastina,Mashi,12.973978,7.957636
6423,Jigawa,Roni,12.6587,8.262413
6424,Kano,Bunkure,11.692944,8.538123
6425,Jigawa,Roni,12.658518,8.263177
6426,Kastina,Mashi,12.959497,7.942967
6427,Jigawa,Roni,12.657838,8.262855
6428,Kano,Karaye,11.785431,8.01418
6429,Jigawa,Roni,12.660162,8.266256
6430,Kano,Karaye,11.786089,8.01429
6431,Zamfara,Bukkuyum,12.163467,5.4647
6432,Kano,Karaye,11.786186,8.014907
6433,Zamfara,Bukkuyum,12.162661,5.464751
6434,Zamfara,Bukkuyum,12.16293,5.463432
6435,Zamfara,Maru,12.341189,6.34552
6436,Zamfara,Maru,12.340431,6.344831
6437,Zamfara,Bukkuyum,12.172023,5.456061
6438,Zamfara,Bukkuyum,12.170582,5.457355
6439,Zamfara,Birnin Magaji/Kiyaw,12.121382,6.22424
6440,Zamfara,Birnin Magaji/Kiyaw,12.122714,6.224734
6441,Zamfara,Birnin Magaji/Kiyaw,12.122531,6.223634
6442,Zamfara,Birnin Magaji/Kiyaw,12.344664,6.865715
6443,Zamfara,Birnin Magaji/Kiyaw,12.346034,6.865047
6444,Zamfara,Birnin Magaji/Kiyaw,12.345055,6.865298
6445,Zamfara,Birnin Magaji/Kiyaw,12.344768,6.865998
6446,Kano,Karaye,11.780548,8.022976
6447,Kano,Karaye,11.780921,8.023355
6448,Kano,Karaye,11.781776,8.024663
6449,Kano,Karaye,11.780062,8.023763
6450,Jigawa,Sule Tankarkar,12.666603,9.228863
6451,Bauchi,Jama'are,11.669532,9.923503
6452,Bauchi,Toro,10.28033,9.799278
6453,Bauchi,Toro,10.300489,9.807211
6454,Bauchi,Toro,10.316307,9.845753
6455,Bauchi,Toro,10.316648,9.845904
6456,Bauchi,Toro,10.316131,9.845801
6457,Bauchi,Toro,10.316092,9.84575
6458,Bauchi,Toro,10.316538,9.846904
6459,Bauchi,Toro,10.31696,9.845828
6460,Bauchi,Toro,10.316681,9.84586
6461,Bauchi,Jama'are,11.66917,9.923865
6462,Bauchi,Jama'are,11.673123,9.92506
6463,Adamawa,Mubi North,10.272614,13.282514
6464,Adamawa,Mubi North,10.272474,13.280698
6465,Adamawa,Mubi North,10.274044,13.279473
6466,Bauchi,Jama'are,11.672086,9.933732
6467,Adamawa,Gombi,10.149018,12.73762
6468,Adamawa,Gombi,10.147792,12.739873
6469,Bauchi,Jama'are,11.671885,9.933308
6470,Yobe,Jakusko,12.368682,10.770844
6471,Yobe,Jakusko,12.368925,10.772808
6472,Yobe,Jakusko,12.369132,10.769746
6473,Bauchi,Itas/Gadau,11.673094,9.936442
6474,Bauchi,Jama'are,11.67153,9.93664
6475,Taraba,Donga,7.716228,10.051578
6476,Taraba,Ibi,8.16011,9.753113
6477,Taraba,Ibi,8.181051,9.74434
6478,Taraba,Ibi,8.181081,9.744531
6479,Taraba,Ibi,8.181081,9.744789
6480,Taraba,Ibi,8.181123,9.744758
6481,Taraba,Ibi,8.182824,9.744419
6482,Taraba,Ibi,8.184426,9.743625
6483,Taraba,Ibi,8.186277,9.742857
6484,Borno,Nganzai,11.809026,13.129224
6485,Borno,Nganzai,11.809314,13.128444
6486,Borno,Nganzai,11.809696,13.127724
6487,Gombe,Dukku,10.812584,10.78243
6488,Bauchi,Katagum,11.649788,9.963672
6489,Adamawa,Mubi North,10.2725,13.277477
6490,Adamawa,Mubi North,10.270926,13.277075
6491,Adamawa,Mubi North,10.269978,13.277203
6492,Adamawa,Mubi North,10.268384,13.274999
6493,Bauchi,Katagum,11.673506,10.111475
6494,Adamawa,Ganye,8.44982,12.05764
6495,Adamawa,Ganye,8.449754,12.059576
6496,Adamawa,Ganye,8.448332,12.060136
6497,Adamawa,Ganye,8.446095,12.058675
6498,Adamawa,Ganye,8.444701,12.060334
6499,Adamawa,Ganye,8.446,12.062756
6500,Adamawa,Ganye,8.443694,12.062503
6501,Adamawa,Gombi,10.148013,12.74239
6502,Adamawa,Gombi,10.152786,12.741329
6503,Adamawa,Gombi,10.153586,12.743662
6504,Adamawa,Gombi,10.155864,12.746136
6505,Gombe,Dukku,10.636549,10.935988
6506,Bauchi,Katagum,11.67556,10.188437
6507,Bauchi,Katagum,11.675887,10.188509
6508,Taraba,Wukari,7.865623,9.79169
6509,Borno,Gubio,11.850135,13.132848
6510,Borno,Gubio,11.850133,13.132739
6511,Borno,Gubio,11.85016,13.132891
6512,Borno,Gubio,11.850082,13.132768
6513,Borno,Gubio,11.850186,13.13279
6514,Gombe,Kwami,10.383873,11.098304
6515,Yobe,Potiskum,11.740634,11.091833
6516,Bauchi,Giade,11.388988,10.197818
6517,Gombe,Gombe,10.278714,11.202142
6518,Borno,Gubio,11.850193,13.132781
6519,Gombe,Kwami,10.383487,11.097404
6520,Gombe,Kwami,10.383818,11.097725
6521,Borno,Gwoza,11.846739,13.133489
6522,Borno,Gwoza,11.851358,13.131687
6523,Borno,Gwoza,11.846739,13.133489
6524,Borno,Gwoza,11.846739,13.133489
6525,Borno,Gwoza,11.846739,13.133489
6526,Borno,Gwoza,11.843898,13.13457
6527,Gombe,Gombe,10.281098,11.201417
6528,Bauchi,Giade,11.389327,10.198169
6529,Adamawa,Mubi South,10.275919,13.248823
6530,Adamawa,Mubi South,10.273457,13.244091
6531,Bauchi,Itas/Gadau,11.831678,10.162522
6532,Gombe,Kwami,10.384369,11.102729
6533,Gombe,Gombe,10.282214,11.200602
6534,Yobe,Jakusko,12.201603,10.880137
6535,Adamawa,Lamurde,9.566116,11.891262
6536,Bauchi,Ganjuwa,10.358543,9.838467
6537,Bauchi,Ganjuwa,10.49072,9.783425
6538,Bauchi,Ganjuwa,10.59344,9.765171
6539,Bauchi,Ganjuwa,10.692507,9.75859
6540,Bauchi,Warji,10.766391,9.778008
6541,Bauchi,Warji,10.834582,9.773604
6542,Bauchi,Warji,10.888296,9.746812
6543,Bauchi,Warji,10.928197,9.679517
6544,Bauchi,Ningi,10.945131,9.594759
6545,Bauchi,Ningi,11.041167,9.573174
6546,Bauchi,Ningi,11.11905,9.580996
6547,Adamawa,Lamurde,9.566799,11.890646
6548,Gombe,Gombe,10.282808,11.200156
6549,Gombe,Dukku,10.384098,11.102343
6550,Bauchi,Itas/Gadau,11.809194,10.164656
6551,Gombe,Kwami,10.384654,11.101896
6552,Adamawa,Lamurde,9.567789,11.891625
6553,Gombe,Gombe,10.283328,11.201711
6554,Borno,Konduga,11.85004,13.132858
6555,Borno,Konduga,11.85007,13.132798
6556,Borno,Konduga,11.850129,13.132789
6557,Gombe,Kwami,10.384915,11.102594
6558,Adamawa,Lamurde,9.565645,11.887538
6559,Gombe,Kwami,10.385251,11.101796
6560,Adamawa,Lamurde,9.565864,11.887229
6561,Gombe,Kwami,10.384233,11.102382
6562,Adamawa,Lamurde,9.567756,11.886172
6563,Yobe,Jakusko,12.207079,10.8782
6564,Yobe,Jakusko,12.228004,10.864243
6565,Borno,Gwoza,11.852916,13.135651
6566,Borno,Gwoza,11.849374,13.13296
6567,Adamawa,Lamurde,9.567887,11.888735
6568,Yobe,Jakusko,12.123663,10.920752
6569,Gombe,Kwami,10.384,11.101658
6570,Gombe,Kwami,10.384255,11.100628
6571,Gombe,Kwami,10.384389,11.101261
6572,Yobe,Fune,11.679188,11.332919
6573,Yobe,Geidam,12.898142,11.925226
6574,Yobe,Geidam,12.902041,11.934874
6575,Bauchi,Damban,11.637711,10.351839
6576,Bauchi,Damban,11.670757,10.524288
6577,Yobe,Geidam,12.879546,11.925806
6578,Yobe,Geidam,12.867672,11.899179
6579,Yobe,Geidam,12.878286,11.915272
6580,Yobe,Geidam,12.952072,11.925649
6581,Yobe,Geidam,12.915503,11.912693
6582,Borno,Dikwa,11.837074,13.145654
6583,Borno,Bama,11.837217,13.146408
6584,Borno,Jere,11.82978,13.147825
6585,Borno,Jere,11.807895,13.137778
6586,Borno,Jere,11.810759,13.127363
6587,Borno,Kaga,11.809696,13.127724
6588,Borno,Kaga,11.809626,13.126799
6589,Borno,Kaga,11.816107,13.124841
6590,Nasarawa,Lafia,8.530674,8.51694
6591,Nasarawa,Lafia,8.530626,8.516862
6592,Nasarawa,Lafia,8.53063,8.516917
6593,Benue,Ogbadibo,7.140579,7.66753
6594,Benue,Obi,7.02494,8.325911
6595,Niger,Bida,9.062587,6.009895
6596,Benue,Oju,6.862417,8.423424
6597,Benue,Gwer East,7.299001,8.484546
6598,Federal Capital Territory,Bwari,9.145309,7.305787
6599,Niger,Bida,9.063235,6.009481
6600,Kogi,Koton karfe,8.082994,6.825434
6601,Plateau,Jos East,9.897902,8.943337
6602,Plateau,Jos East,9.926483,8.948252
6603,Plateau,Barkin Ladi,9.663514,8.888694
6604,Plateau,Barkin Ladi,9.663451,8.888913
6605,Plateau,Jos East,9.925793,8.948125
6606,Plateau,Jos East,9.925507,8.94877
6607,Kogi,Koton karfe,8.083509,6.825885
6608,Niger,Bida,9.063323,6.009295
6609,Niger,Bida,9.063248,6.008798
6610,Niger,Bida,9.062916,6.008121
6611,Plateau,Barkin Ladi,9.663593,8.889131
6612,Plateau,Jos East,9.925095,8.948746
6613,Niger,Paikoro,9.53066,6.571377
6614,Niger,Bida,9.062597,6.0079
6615,Plateau,Jos East,9.925395,8.951258
6616,Plateau,Barkin Ladi,9.64949,8.894316
6617,Benue,Gwer West,7.569731,8.212877
6618,Plateau,Barkin Ladi,9.649499,8.894448
6619,Kogi,Koton karfe,8.076761,6.820265
6620,Plateau,Barkin Ladi,9.648963,8.89434
6621,Plateau,Barkin Ladi,9.649583,8.895551
6622,Benue,Makurdi,7.737624,8.494934
6623,Plateau,Barkin Ladi,9.649928,8.895704
6624,Plateau,Jos East,9.886827,8.952996
6625,Kogi,Koton karfe,8.046744,6.838326
6626,Plateau,Barkin Ladi,9.650232,8.895675
6627,Plateau,Jos East,9.88715,8.95299
6628,Federal Capital Territory,Abaji,9.176602,7.179117
6629,Federal Capital Territory,Abaji,9.176611,7.179116
6630,Federal Capital Territory,Abaji,9.176662,7.179181
6631,Federal Capital Territory,Abaji,9.176643,7.179059
6632,Federal Capital Territory,Abaji,9.176644,7.179127
6633,Federal Capital Territory,Abaji,9.176646,7.179072
6634,Federal Capital Territory,Abaji,9.176669,7.179175
6635,Federal Capital Territory,Abaji,9.176684,7.179061
6636,Federal Capital Territory,Abaji,9.17661,7.179145
6637,Plateau,Jos East,9.888036,8.952426
6638,Kogi,Adavi,7.704797,6.438453
6639,Kwara,Irepodun,8.136544,5.100618
6640,Kwara,Irepodun,8.136284,5.100424
6641,Kwara,Irepodun,8.13624,5.100459
6642,Kwara,Irepodun,8.136342,5.100682
6643,Kwara,Irepodun,8.136369,5.100238
6644,Kwara,Irepodun,8.136295,5.100391
6645,Kwara,Irepodun,8.136217,5.100113
6646,Kwara,Irepodun,8.136155,5.100057
6647,Kwara,Irepodun,8.136538,5.100606
6648,Kwara,Isin,8.218184,4.999634
6649,Kwara,Isin,8.218178,4.99963
6650,Kwara,Isin,8.218227,4.99989
6651,Kwara,Isin,8.218192,4.999824
6652,Kwara,Isin,8.218368,4.999791
6653,Kwara,Isin,8.218393,4.99973
6654,Kwara,Isin,8.218378,4.999788
6655,Kwara,Isin,8.218442,4.999816
6656,Kwara,Isin,8.218469,4.999834
6657,Kwara,Isin,8.218479,4.999514
6658,Kwara,Oke Ero,8.117478,5.126252
6659,Kwara,Oke Ero,8.117419,5.126192
6660,Kwara,Oke Ero,8.117249,5.126073
6661,Kwara,Oke Ero,8.117599,5.126069
6662,Kwara,Oke Ero,8.117238,5.12529
6663,Kwara,Oke Ero,8.117657,5.125584
6664,Kwara,Oke Ero,8.117608,5.125555
6665,Kwara,Oke Ero,8.117629,5.125568
6666,Kwara,Oke Ero,8.117272,5.125206
6667,Benue,Guma,7.920008,8.580478
6668,Benue,Guma,7.920073,8.579797
6669,Benue,Guma,7.919688,8.580438
6670,Enugu,Udenu,6.900292,7.500916
6671,Enugu,Udenu,6.902758,7.501323
6672,Enugu,Udenu,6.908802,7.505748
6673,Enugu,Udenu,6.909191,7.508085
6674,Enugu,Udenu,6.907634,7.513677
6675,Enugu,Udenu,6.877608,7.494567
6676,Anambra,Orumba North,6.06136,7.084806
6677,Anambra,Orumba North,6.061101,7.081749
6678,Imo,Oru East,5.660144,6.93268
6679,Anambra,Orumba North,6.061101,7.081749
6680,Anambra,Orumba North,6.061101,7.081749
6681,Anambra,Orumba North,6.061101,7.081749
6682,Imo,Ohaji/Egbema,5.335578,6.948991
6683,Imo,Oru East,5.659862,6.932697
6684,Imo,Ohaji/Egbema,5.334973,6.949049
6685,Imo,Oru East,5.659885,6.93309
6686,Abia,Umu Nneochi,5.915784,7.408822
6687,Imo,Ohaji/Egbema,5.335124,6.949019
6688,Abia,Umu Nneochi,5.914865,7.409295
6689,Abia,Umu Nneochi,5.917636,7.411168
6690,Imo,Ohaji/Egbema,5.335049,6.948806
6691,Anambra,Orumba North,6.063713,7.082909
6692,Imo,Oru East,5.660194,6.933963
6693,Imo,Oru East,5.660507,6.934771
6694,Anambra,Orumba North,6.063713,7.082909
6695,Abia,Umu Nneochi,5.916989,7.411634
6696,Imo,Oru East,5.659465,6.931464
6697,Ebonyi,Ohaukwu,6.475472,7.968745
6698,Anambra,Aguata,6.020937,7.081375
6699,Abia,Umu Nneochi,5.914597,7.410493
6700,Anambra,Aguata,6.021303,7.081522
6701,Abia,Umu Nneochi,5.914162,7.410135
6702,Imo,Oru East,5.659106,6.930689
6703,Ebonyi,Ohaukwu,6.475586,7.968999
6704,Abia,Umu Nneochi,5.913563,7.408762
6705,Anambra,Orumba North,6.036333,7.088841
6706,Anambra,Orumba North,6.036333,7.088841
6707,Abia,Umu Nneochi,5.914514,7.407866
6708,Ebonyi,Ohaukwu,6.475678,7.968602
6709,Anambra,Aguata,6.021303,7.081522
6710,Imo,Ohaji/Egbema,5.353499,6.94865
6711,Imo,Ohaji/Egbema,5.353298,6.948637
6712,Abia,Umu Nneochi,5.91589,7.408148
6713,Anambra,Aguata,6.021303,7.081522
6714,Enugu,Nkanu West,6.315075,7.512147
6715,Imo,Oru East,5.658602,6.932024
6716,Imo,Oru East,5.658815,6.931931
6717,Anambra,Aguata,6.021303,7.081522
6718,Anambra,Orumba North,6.036333,7.088841
6719,Enugu,Nkanu West,6.263896,7.524782
6720,Enugu,Nkanu West,6.30226,7.558915
6721,Anambra,Aguata,6.021303,7.081522
6722,Enugu,Nkanu West,6.305123,7.563183
6723,Enugu,Nkanu West,6.31688,7.552802
6724,Anambra,Aguata,6.021303,7.081522
6725,Imo,Ihitte/Uboma,5.509291,7.025169
6726,Imo,Ihitte/Uboma,5.523986,7.023281
6727,Imo,Ihitte/Uboma,5.521282,7.042695
6728,Imo,Ihitte/Uboma,5.53892,7.061465
6729,Imo,Ihitte/Uboma,5.620906,7.355032
6730,Imo,Ihitte/Uboma,5.621074,7.355558
6731,Imo,Ihitte/Uboma,5.621253,7.355264
6732,Imo,Ihitte/Uboma,5.621296,7.355016
6733,Imo,Ihitte/Uboma,5.621269,7.355296
6734,Imo,Isu,5.701444,7.168024
6735,Imo,Isu,5.701437,7.168014
6736,Imo,Isu,5.70143,7.168014
6737,Imo,Isu,5.70082,7.167629
6738,Imo,Isu,5.700912,7.167655
6739,Imo,Isu,5.70059,7.167565
6740,Imo,Isu,5.700924,7.167867
6741,Imo,Isu,5.700209,7.167082
6742,Imo,Isu,5.700942,7.167375
6743,Enugu,Udenu,6.879678,7.494926
6744,Enugu,Udenu,6.885356,7.493894
6745,Anambra,Aguata,6.02106,7.071223
6746,Anambra,Aguata,6.02106,7.071223
6747,Enugu,Udenu,6.887126,7.49808
6748,Anambra,Aguata,6.02106,7.071223
6749,Enugu,Udenu,6.856185,7.48519
6750,Ebonyi,Ohaukwu,6.476254,7.969715
6751,Ebonyi,Ohaukwu,6.476254,7.969715
6752,Ebonyi,Ohaukwu,6.478356,7.970277
6753,Abia,Umu Nneochi,5.917143,7.403996
6754,Ebonyi,Ohaukwu,6.476582,7.970492
6755,Ebonyi,Ohaukwu,6.476544,7.970466
6756,Ebonyi,Ohaukwu,6.476696,7.970721
6757,Ebonyi,Ohaukwu,6.476851,7.970922
6758,Enugu,Awgu,6.077619,7.469354
6759,Jigawa,Sule Tankarkar,12.666603,9.228863
6760,Kastina,Katsina,13.011347,7.588661
6761,Jigawa,Sule Tankarkar,12.666603,9.228863
6762,Kano,Nasarawa,11.968759,8.591033
6763,Jigawa,Sule Tankarkar,12.668255,9.228603
6764,Jigawa,Sule Tankarkar,12.668255,9.228603
6765,Jigawa,Sule Tankarkar,12.668255,9.228603
6766,Kastina,Katsina,13.00872,7.587598
6767,Jigawa,Sule Tankarkar,12.668255,9.228603
6768,Jigawa,Sule Tankarkar,12.668255,9.228603
6769,Kano,Tsanyawa,12.293704,7.981566
6770,Kano,Tsanyawa,12.293396,7.981118
6771,Kastina,Katsina,13.013977,7.589331
6772,Kastina,Katsina,12.996565,7.588541
6773,Kastina,Katsina,12.991572,7.592589
6774,Kastina,Katsina,12.990728,7.593626
6775,Kastina,Katsina,12.992023,7.594239
6776,Kastina,Katsina,12.993643,7.594215
6777,Jigawa,Kazaure,12.646932,8.409991
6778,Kastina,Dutsin Ma,12.45226,7.494111
6779,Jigawa,Kazaure,12.645713,8.410712
6780,Jigawa,Kazaure,12.645713,8.410712
6781,Kastina,Dutsin Ma,12.452642,7.490311
6782,Kastina,Dutsin Ma,12.4402,7.521442
6783,Kastina,Dutsin Ma,12.443822,7.520894
6784,Kastina,Dutsin Ma,12.441395,7.52104
6785,Kastina,Dutsin Ma,12.441774,7.522122
6786,Jigawa,Kazaure,12.646878,8.409749
6787,Jigawa,Kazaure,12.646859,8.409875
6788,Zamfara,Bukkuyum,12.138914,5.466264
6789,Zamfara,Talata-Mafara,12.560491,6.059799
6790,Zamfara,Talata-Mafara,12.559077,6.059355
6791,Zamfara,Talata-Mafara,12.560052,6.059266
6792,Zamfara,Talata-Mafara,12.560052,6.059266
6793,Jigawa,Kazaure,12.6476,8.409785
6794,Zamfara,Talata-Mafara,12.55947,6.058135
6795,Zamfara,Talata-Mafara,12.55947,6.058135
6796,Zamfara,Talata-Mafara,12.558035,6.058951
6797,Jigawa,Kazaure,12.647499,8.40966
6798,Kaduna,Kubau,10.679167,8.269791
6799,Kaduna,Kubau,10.679082,8.269623
6800,Jigawa,Kazaure,12.647346,8.409703
6801,Zamfara,Bukkuyum,12.136115,5.466443
6802,Kaduna,Kubau,10.679427,8.269025
6803,Kaduna,Kubau,10.679826,8.270099
6804,Kaduna,Kubau,10.680547,8.269682
6805,Kaduna,Kubau,10.680144,8.268268
6806,Kaduna,Kubau,10.68181,8.273169
6807,Zamfara,Bukkuyum,12.134217,5.466049
6808,Kaduna,Kubau,10.67921,8.272026
6809,Zamfara,Birnin Magaji/Kiyaw,12.34462,6.865999
6810,Zamfara,Birnin Magaji/Kiyaw,12.344803,6.865596
6811,Zamfara,Birnin Magaji/Kiyaw,12.344647,6.865909
6812,Zamfara,Kaura-Namoda,12.57566,6.577361
6813,Zamfara,Kaura-Namoda,12.575628,6.577717
6814,Kaduna,Kubau,10.676955,8.269603
6815,Jigawa,Gwiwa,12.642108,8.41027
6816,Jigawa,Gwaram,11.329835,9.85125
6817,Zamfara,Bukkuyum,12.130866,5.486798
6818,Zamfara,Bukkuyum,12.13139,5.48815
6819,Kaduna,Kaduna North,10.579509,7.440169
6820,Kaduna,Kaduna North,10.579641,7.439913
6821,Kaduna,Kaduna North,10.579944,7.439487
6822,Kaduna,Kaduna North,10.579938,7.43947
6823,Kaduna,Kaduna North,10.579987,7.439219
6824,Kaduna,Kaduna North,10.579958,7.439225
6825,Kaduna,Kaduna North,10.580414,7.438798
6826,Jigawa,Gwiwa,12.641865,8.410365
6827,Kaduna,Kaduna North,10.580711,7.438205
6828,Kaduna,Kaduna North,10.580709,7.438209
6829,Kaduna,Kaduna North,10.581604,7.437923
6830,Kaduna,Kaduna North,10.581462,7.43722
6831,Kaduna,Kaduna North,10.580017,7.439193
6832,Kaduna,Kaduna North,10.578181,7.443934
6833,Kano,Fagge,12.032,8.522931
6834,Jigawa,Gwaram,11.327721,9.851842
6835,Kano,Rimin Gado,11.96729,8.246692
6836,Jigawa,Gwiwa,12.649616,8.411055
6837,Jigawa,Gwaram,11.328147,9.847932
6838,Kano,Rimin Gado,11.966974,8.246776
6839,Jigawa,Gwaram,11.339951,9.862789
6840,Kano,Rogo,11.549602,7.828598
6841,Jigawa,Gwaram,11.340685,9.863914
6842,Jigawa,Gwiwa,12.645713,8.410712
6843,Jigawa,Gwaram,11.340693,9.863908
6844,Zamfara,Bukkuyum,12.131771,5.488353
6845,Jigawa,Malam Madori,12.562791,9.880599
6846,Kaduna,Soba,10.986959,8.051884
6847,Jigawa,Gwaram,11.34103,9.862988
6848,Jigawa,Malam Madori,12.562797,9.880598
6849,Kaduna,Soba,10.986148,8.053443
6850,Jigawa,Gwiwa,12.647512,8.409691
6851,Jigawa,Gwaram,11.339948,9.862262
6852,Kaduna,Soba,10.985327,8.053714
6853,Kano,Rimin Gado,11.967175,8.246917
6854,Kaduna,Chikun,10.474483,7.443111
6855,Kano,Kiru,11.697884,8.134963
6856,Kaduna,Soba,10.984956,8.054087
6857,Jigawa,Malam Madori,12.563309,9.881984
6858,Zamfara,Bukkuyum,12.131655,5.487739
6859,Kaduna,Soba,10.985226,8.055521
6860,Kano,Rano,11.557285,8.583263
6861,Kano,Rogo,11.548876,7.82714
6862,Kaduna,Soba,10.984185,8.056412
6863,Kaduna,Soba,10.983706,8.056035
6864,Sokoto,Gwadabawa,13.356041,5.234498
6865,Sokoto,Gwadabawa,13.3533,5.234066
6866,Sokoto,Gwadabawa,13.353194,5.235778
6867,Sokoto,Gwadabawa,13.353446,5.237033
6868,Sokoto,Gwadabawa,13.3542,5.237934
6869,Sokoto,Gwadabawa,13.353734,5.237709
6870,Sokoto,Gwadabawa,13.35375,5.239104
6871,Kano,Bebeji,11.671796,8.260632
6872,Kaduna,Soba,10.982148,8.057473
6873,Kano,Kiru,11.6984,8.134028
6874,Kano,Rogo,11.548263,7.825609
6875,Jigawa,Gwiwa,12.642986,8.406943
6876,Kaduna,Soba,10.983073,8.057568
6877,Kano,Rimin Gado,11.966602,8.247418
6878,Kano,Rano,11.557263,8.585463
6879,Jigawa,Malam Madori,12.564981,9.885075
6880,Jigawa,Malam Madori,12.564975,9.885068
6881,Zamfara,Bukkuyum,12.131697,5.488799
6882,Jigawa,Gwiwa,12.642016,8.409255
6883,Kano,Kiru,11.70018,8.133478
6884,Jigawa,Malam Madori,12.566642,9.886901
6885,Jigawa,Malam Madori,12.566642,9.886901
6886,Zamfara,Bukkuyum,12.133232,5.488285
6887,Jigawa,Malam Madori,12.566169,9.888821
6888,Kaduna,Lere,10.687698,8.37678
6889,Kano,Rogo,11.557213,7.823849
6890,Sokoto,Kware,13.106881,5.267386
6891,Kaduna,Lere,10.687754,8.377698
6892,Kaduna,Lere,10.687526,8.376939
6893,Kaduna,Lere,10.687974,8.378022
6894,Zamfara,Bukkuyum,12.134537,5.484352
6895,Kano,Kiru,11.702807,8.135058
6896,Kaduna,Lere,10.686549,8.37763
6897,Kaduna,Lere,10.687747,8.378129
6898,Kano,Rano,11.55315,8.582152
6899,Kaduna,Lere,10.690341,8.398212
6900,Kano,Rimin Gado,11.966542,8.247261
6901,Kaduna,Lere,10.687093,8.375626
6902,Jigawa,Yankwashi,12.645713,8.410712
6903,Kano,Rogo,11.558026,7.825148
6904,Kano,Rogo,11.557551,7.823838
6905,Kastina,Mani,12.851988,7.8745
6906,Kastina,Mani,12.855861,7.875283
6907,Kastina,Mani,12.856029,7.871551
6908,Kastina,Mani,12.859271,7.90278
6909,Kastina,Mani,12.859721,7.90203
6910,Kastina,Mani,12.859352,7.899985
6911,Kastina,Mani,12.861758,7.901347
6912,Kastina,Mani,12.859313,7.901343
6913,Kano,Gaya,12.042733,8.535341
6914,Kano,Rogo,11.555946,7.823106
6915,Kano,Rimin Gado,11.966321,8.247208
6916,Kano,Dambatta,12.434066,8.512754
6917,Jigawa,Yankwashi,12.645713,8.410712
6918,Kano,Dawakin Tofa,12.111562,8.326579
6919,Jigawa,Yankwashi,12.645713,8.410712
6920,Kano,Rimin Gado,11.966201,8.24728
6921,Jigawa,Yankwashi,12.643273,8.405214
6922,Jigawa,Yankwashi,12.642463,8.406548
6923,Jigawa,Yankwashi,12.64139,8.408007
6924,Jigawa,Yankwashi,12.58568,8.46706
6925,Zamfara,Bakuka,12.605567,5.874179
6926,Zamfara,Bakuka,12.605458,5.874886
6927,Zamfara,Bakuka,12.60417,5.874661
6928,Zamfara,Bakuka,12.60521,5.872719
6929,Zamfara,Bakuka,12.604602,5.873242
6930,Sokoto,Wurno,13.168367,5.392948
6931,Sokoto,Wurno,13.168344,5.393117
6932,Sokoto,Sokoto South,13.050778,5.232322
6933,Sokoto,Bodinga,12.910862,5.183129
6934,Sokoto,Wurno,13.158105,5.367657
6935,Zamfara,Bakuka,12.603668,5.873182
6936,Zamfara,Zurmi,12.777552,6.780087
6937,Zamfara,Zurmi,12.777681,6.780365
6938,Zamfara,Zurmi,12.777789,6.780926
6939,Kano,Madobi,11.775089,8.285934
6940,Kano,Gezawa,12.096162,8.752297
6941,Kano,Gezawa,12.09555,8.751964
6942,Kano,Madobi,11.775809,8.285636
6943,Kano,Gezawa,12.096038,8.754764
6944,Kano,Madobi,11.776183,8.286172
6945,Kano,Gezawa,12.099187,8.750998
6946,Kano,Madobi,11.775848,8.283537
6947,Kano,Gezawa,12.099159,8.750248
6948,Kano,Madobi,11.774908,8.283376
6949,Kano,Gezawa,12.1004,8.749307
6950,Kano,Madobi,11.779931,8.285285
6951,Kano,Gezawa,12.10063,8.748117
6952,Kano,Madobi,11.772107,8.285055
6953,Kano,Doguwa,12.309599,4.801422
6954,Kano,Doguwa,12.309631,4.801583
6955,Kano,Doguwa,12.308889,4.801872
6956,Kano,Doguwa,12.308921,4.801668
6957,Kano,Doguwa,12.308921,4.801668
6958,Kano,Doguwa,12.30903,4.801715
6959,Yobe,Gulani,11.055766,11.764968
6960,Yobe,Gulani,11.03333,11.735276
6961,Yobe,Gulani,11.03319,11.735081
6962,Yobe,Gulani,11.070232,11.80693
6963,Yobe,Gulani,11.098885,11.848322
6964,Yobe,Gulani,11.106302,11.898559
6965,Yobe,Nguru,12.883358,10.446675
6966,Yobe,Nguru,12.886046,10.445485
6967,Yobe,Nguru,12.886127,10.446577
6968,Yobe,Gulani,10.726453,11.689562
6969,Borno,Dikwa,11.837508,13.146328
6970,Borno,Dikwa,11.837478,13.14647
6971,Borno,Dikwa,11.7931,13.143105
6972,Bauchi,Gamawa,12.128966,10.535049
6973,Bauchi,Bauchi,12.128455,10.534592
6974,Bauchi,Gamawa,12.127899,10.534142
6975,Bauchi,Gamawa,12.132403,10.534659
6976,Bauchi,Gamawa,12.131825,10.534513
6977,Bauchi,Gamawa,12.128954,10.535662
6978,Borno,Gwoza,11.846739,13.133489
6979,Borno,Gwoza,11.846739,13.133489
6980,Borno,Gwoza,11.846739,13.133489
6981,Borno,Gwoza,11.849337,13.132896
6982,Bauchi,Gamawa,12.128117,10.533359
6983,Adamawa,Song,9.814939,12.617512
6984,Adamawa,Song,9.815914,12.619545
6985,Adamawa,Song,9.814139,12.620518
6986,Adamawa,Song,9.81811,12.624095
6987,Adamawa,Song,9.817225,12.626542
6988,Adamawa,Song,9.818179,12.628176
6989,Adamawa,Song,9.818553,12.630335
6990,Taraba,Ardo Kola,8.716922,11.261953
